,ident,com,nplanets,massbudget,massefficiency,sigmag0,md,rc,ms,metal,taugas,qest,ngi,mtr,apert
0,12.0,0.6914432698361295,2.0,3.1480800118467815,4.970652650284392e-05,89.43815763475,0.1511379635334015,54.82128143310546,0.795462965965271,-0.3862534761428833,1458284.5,2.6545302867889404,0.0,3.1480800118467815,0.10000000149011612
1,16.0,2.012672978992753,5.0,1.4939174724117266,2.6363249513148117e-05,118.54372046930463,0.21398698687553408,45.0421371459961,1.2587469816207886,-0.35245949029922485,1107031.75,4.469478130340576,0.0,1.4939174724117266,0.10000000149011612
2,21.0,0.9869469452361954,1.0,1.6325930085747196,7.098230472063998e-05,40.76765017696754,0.051642328977584834,48.9328498840332,0.7484395503997802,-0.11295174807310104,7350033.0,6.6528844833374015,0.0,1.6325930085747196,0.10000000149011612
3,22.0,1.4466514286826582,6.0,0.5556779609011417,4.505496980279527e-05,33.50652575164773,0.039168595075607306,39.52482604980469,1.0586106777191162,0.13673268258571625,1188361.5,16.342405319213867,0.0,0.5556779609011417,0.10000000149011612
4,24.0,0.573174302889744,1.0,4.043865522872048,0.00011028724153287405,109.07520777965988,0.08292482912540436,37.771751403808594,0.7538620829582214,-0.09992839395999907,1472218.25,3.918910503387451,0.0,4.043865522872048,0.10000000149011612
5,29.0,1.5484663658302518,2.0,3.5021929485477443,0.00017223899746956123,55.30904030493498,0.0665594183206558,39.50032424926758,1.0911380052566526,-0.021362880244851112,3324268.75,10.40492343902588,0.0,3.5021929485477443,0.10000000149011612
6,31.0,1.2198151702397746,2.0,6.4213206355674375,0.00020066626986148242,86.54608385539488,0.09538073730468752,39.61372756958008,0.9935493469238282,-0.03150779381394386,1439538.875,5.99191188812256,0.0,6.4213206355674375,0.10000000149011612
7,37.0,2.4370487988112277,15.0,1.545679527061238,8.749129398459839e-05,40.20667561445765,0.07239902651309968,43.18397903442383,1.3660193681716921,-0.08728766441345216,2494020.5,15.270169258117676,0.0,1.545679527061238,0.10000000149011612
8,38.0,1.023979795886438,1.0,1.817105412931479,0.00013977733945626762,38.00768595345026,0.03860825461149216,38.1004753112793,0.9899552464485168,-0.12510091066360474,4206453.5,14.707230567932127,0.0,1.817105412931479,0.10000000149011612
9,39.0,2.1846960216123334,7.0,0.6946320208241523,6.946320208241524e-05,27.794958420532552,0.0389037537574768,39.07611846923828,1.2967917919158936,0.0021624015644192696,5853356.5,24.72868156433105,0.0,0.6946320208241523,0.10000000149011612
10,40.0,1.2524812833418175,2.0,5.480251916789108,0.00019808139458273884,57.69843652192233,0.0860802562236786,45.11186981201172,1.037111520767212,0.03931472823023796,2374519.75,7.413428306579591,0.0,5.480251916789108,0.10000000149011612
11,48.0,1.2839803902654767,1.0,1.3812466382391517,4.992457728575247e-05,88.66164947453525,0.07489558005332948,36.39191818237305,0.9023563861846925,-0.30837008357048035,4340673.0,6.118935585021973,0.0,1.3812466382391517,0.10000000149011612
12,49.0,2.2799174644372204,8.0,0.519642612156434,3.316867737168728e-05,37.7351192063217,0.05933725011348724,41.97685241699219,1.262494683265686,-0.17170435190200806,1553983.5,15.678173065185547,0.0,0.519642612156434,0.10000000149011612
13,56.0,1.5456877631286818,1.0,2.552186655011966,0.00010488438308268356,67.81090143036589,0.08898619806766506,39.02523040771485,1.218989014625549,-0.11585485935211184,8029113.5,9.650678634643553,0.0,2.552186655011966,0.10000000149011612
14,57.0,1.3835495519291463,1.0,4587.294640880606,0.1448619360278086,42.84224520321804,0.10092218875885008,56.00921630859375,1.0623388290405271,0.19387945532798767,2539950.25,7.055694580078125,1.0,0.0,0.10000000149011612
15,58.0,1.9108687112635967,9.0,0.9098504645215666,4.264924052444843e-05,37.67167991001311,0.07612966156005858,49.02485275268554,1.1895259618759153,-0.07295645028352737,2143751.75,11.236572265625,0.0,0.9098504645215666,0.10000000149011612
16,62.0,0.9768295203136903,2.0,1.8692231185744377,0.00017523966736635353,15.074876461325385,0.028681550979614254,54.8001708984375,0.8962984681129454,0.2415933609008789,3941741.25,17.434883117675778,0.0,1.8692231185744377,0.10000000149011612
17,69.0,1.1204212443983799,2.0,0.1065964580940726,7.10643053960484e-06,23.24109337659421,0.04118850320577621,52.33735656738281,0.9153000712394714,-0.11394690722227095,4013872.0,12.577242851257324,0.0,0.1065964580940726,0.10000000149011612
18,71.0,1.9170919624193339,1.0,1.2188567808291202,5.0785699201213335e-05,105.5662659422876,0.08398727703094482,31.06257629394531,1.1664899587631223,-0.3273562788963317,3467965.25,8.814970970153809,0.0,1.2188567808291202,0.10000000149011612
19,72.0,1.2194334069366246,3.0,381.93191215064275,0.018783536663146368,48.22065995469095,0.05553689986467361,42.30406951904297,0.910440981388092,0.1719840168952942,1346439.375,8.705326080322267,1.0,0.46848208381762096,0.10000000149011612
20,74.0,1.5190209754512183,3.0,1.6968293655443252,5.141907168316137e-05,64.51940527340176,0.1204414705038071,46.59144973754882,1.2165805101394656,-0.1516391783952713,2310204.0,7.408150672912598,0.0,1.6968293655443252,0.10000000149011612
21,76.0,1.0897058248705056,2.0,12.242224191916783,0.0007651390119947989,36.81551384656851,0.05032049560546875,42.947608947753906,1.0483436584472656,0.4394732415676117,1118237.75,12.922202110290527,1.0,0.5844251466308594,0.10000000149011612
22,83.0,2.6118998766004347,10.0,0.7541676125440363,4.350966995446363e-05,35.236000111169524,0.07144579696655273,45.69221115112305,1.3739576339721677,-0.1873672604560852,3237752.25,15.873957633972168,0.0,0.7541676125440363,0.10000000149011612
23,96.0,0.9418589278121648,2.0,2.0222823444471008,0.000147971878861983,18.67955379203082,0.03149242597818374,55.72402572631836,0.7681079506874084,0.017568180337548256,2585069.5,11.801609992980955,0.0,2.0222823444471008,0.10000000149011612
24,99.0,1.4503853473941228,1.0,2.718375414273253,0.000173513324315314,49.35288324500182,0.05722609567642212,36.70510482788085,1.217576503753662,0.08963242918252945,9541491.0,14.52845573425293,0.0,2.718375414273253,0.10000000149011612
25,100.0,0.9930196842300526,1.0,1.0890114973801541,3.590147793560948e-05,49.35008345478274,0.074236634850502,51.07525634765625,0.8157871961593627,-0.20622310042381287,1211111.5,5.543700695037842,0.0,1.0890114973801541,0.10000000149011612
26,113.0,0.8087188417428717,1.0,4.697661335580021,8.289990592200036e-05,76.0907427480023,0.14110535740852356,56.22019577026367,0.8300315141677856,-0.10263658314943314,5660049.0,3.1546823978424072,0.0,4.697661335580021,0.10000000149011612
27,115.0,0.752979568020393,1.0,1.3009304603308625,5.4968892690036454e-05,98.12415859661486,0.0536593291759491,31.99447631835937,0.755765199661255,-0.4118532836437225,9403250.0,5.8014726638793945,0.0,1.3009304603308625,0.10000000149011612
28,117.0,0.756797045615585,1.0,0.1104572372946632,3.723277661617861e-06,35.07057151648136,0.0627442027926445,59.91801071166992,0.7049910426139833,-0.10105009377002716,1037459.8125,5.078000068664551,0.0,0.1104572372946632,0.10000000149011612
29,131.0,1.7091520955176513,5.0,3.1151677298298575,0.0002595973108191548,27.25847257338912,0.03936013412475586,43.22492980957031,1.093337059020996,0.36245873570442205,2556358.0,17.81018829345703,0.0,3.1151677298298575,0.10000000149011612
30,136.0,1.8851329274449369,12.0,1.3786845889634243,7.01026062184792e-05,40.61762489067301,0.07185195255279542,45.33175659179688,1.217829704284668,-0.040643136948347085,1516927.5,12.278306007385256,0.0,1.3786845889634243,0.10000000149011612
31,138.0,0.9638861662491272,1.0,0.9460382905050881,6.757416360750629e-05,27.348231814016962,0.034471166968345644,46.61157989501953,0.8207420706748962,-0.215672567486763,5792710.0,11.737631797790527,0.0,0.9460382905050881,0.10000000149011612
32,142.0,1.2168039940035955,1.0,1.7434785013091545,8.172555474886662e-05,20.619778076179927,0.06742486572265625,66.26463317871094,1.053513526916504,0.0658925324678421,6819953.0,10.852336883544922,0.0,1.7434785013091545,0.10000000149011612
33,143.0,0.5001673913797592,1.0,3595.426258702381,0.08988565646755953,72.47783391641941,0.08709634065628051,48.397377014160156,0.7258028388023376,0.0472320392727852,1226797.375,3.7226359844207764,1.0,0.0,0.10000000149011612
34,146.0,0.7940849493141142,1.0,0.20243090024663857,1.1907700014508153e-05,37.68889116206597,0.04694836252927778,43.7534408569336,0.9205561280250546,-0.027634462341666225,4877769.5,10.603348731994627,0.0,0.20243090024663857,0.10000000149011612
35,149.0,1.9425217510799107,5.0,4.260559378942199,0.0001521628349622214,71.63981394229783,0.10793437957763673,40.728294372558594,1.284933090209961,-0.16219845414161682,2324535.25,8.865150451660156,0.0,4.260559378942199,0.10000000149011612
36,152.0,1.6741822620945674,1.0,2.0732430840797162,0.0001382162056053144,26.657398882466694,0.048252591490745525,48.86874389648438,1.072279810905456,-0.14475125074386594,8615706.0,14.368733406066895,0.0,2.0732430840797162,0.10000000149011612
37,154.0,1.3900918952132755,2.0,1.4055610538089056,7.666696657139485e-05,27.30125718314981,0.05252022594213486,53.38556289672852,0.9549131989479065,-0.13225632905960086,9304095.0,10.802700996398926,0.0,1.4055610538089056,0.10000000149011612
38,161.0,0.5862027855368088,1.0,4.499111608413304,0.00018239641655729618,57.29731736073871,0.05805302226543423,42.74472427368164,0.7845003008842467,0.07745037972927092,4333598.5,6.2391109466552725,0.0,4.499111608413304,0.10000000149011612
39,164.0,1.8092941417019102,10.0,0.7450064846883158,3.4384914677922265e-05,28.49540784804432,0.07799893379211426,56.80715560913086,1.1999835968017578,-0.03305743634700775,1665639.25,11.663736343383787,0.0,0.7450064846883158,0.10000000149011612
40,170.0,1.6962034789565965,11.0,1.2743135608795344,5.166136057619736e-05,43.71095677438879,0.08701874232292171,48.93893432617188,1.1759289503097534,-0.051487810909748084,1070961.875,9.613228797912596,0.0,1.2743135608795344,0.10000000149011612
41,173.0,2.3135169019759103,7.0,0.4637367430233538,4.21578857293958e-05,29.17867893705252,0.04159982264041901,39.999813079833984,1.2606006860733032,-0.057775989174842834,2786924.5,22.129661560058594,0.0,0.4637367430233538,0.10000000149011612
42,174.0,1.0899708141792515,3.0,1.5752481120648472,9.451488672389083e-05,28.907738716788675,0.0476318269968033,49.4665641784668,0.952636539936066,0.08479616045951842,4208751.0,11.552375793457033,0.0,1.5752481120648472,0.10000000149011612
43,177.0,2.2342769857632883,10.0,1.2092929671816832,8.436927678011744e-05,20.048583222971214,0.05776573359966278,55.08409118652344,1.3433891534805298,0.034959807991981506,6680684.0,19.642627716064453,0.0,1.2092929671816832,0.10000000149011612
44,180.0,0.9833282339646208,3.0,0.19750122673725043,1.2343826671078153e-05,22.78040885712036,0.04088920497894287,54.59761428833008,0.8518584370613098,0.04322880133986472,1531825.25,11.177523612976074,0.0,0.19750122673725043,0.10000000149011612
45,182.0,1.2572140874763231,1.0,30.43388057755802,0.0008300149248424916,139.91548310982182,0.10078385353088383,33.350109100341804,0.916216850280762,0.17951568961143494,5463261.5,4.555978298187256,1.0,0.0,0.10000000149011612
46,188.0,1.4041489234373346,7.0,0.518844843720789,1.4150313919657882e-05,57.88849496409765,0.1093548458814621,51.84823989868164,0.9941349625587463,-0.2733397483825684,1128326.75,5.8476104736328125,0.0,0.518844843720789,0.10000000149011612
47,192.0,1.426235693915423,5.0,0.33913551904315314,3.0830501731195735e-05,44.037245744672575,0.03413540804386139,32.559722900390625,1.034406304359436,-0.013786925002932549,1863654.875,17.468025207519535,0.0,0.33913551904315314,0.10000000149011612
48,194.0,1.4664911661633995,2.0,8.366725746648974,0.0003637706846369119,67.3152508525296,0.07725391745567324,38.0804100036621,1.1196219921112063,0.026649530977010727,2863777.25,9.31480598449707,0.0,8.366725746648974,0.10000000149011612
49,202.0,1.892013028795928,11.0,1.1805605484018464,3.891957851874219e-05,47.004239682897605,0.11621100926399229,52.33424758911133,1.2770440578460691,-0.11696246266365053,1140790.5,8.70472526550293,0.0,1.1805605484018464,0.10000000149011612
50,206.0,2.0885959170801964,11.0,1.0083143689133258,5.3069177311227674e-05,22.547623227570824,0.07108523654937743,59.80270767211914,1.2471094131469724,-0.046956621110439294,3242695.25,13.978315353393555,0.0,1.0083143689133258,0.10000000149011612
51,210.0,0.3975167023372611,1.0,1.6733383303019804,0.00014342899974016974,38.441447978825344,0.025243478715419772,35.88954544067383,0.7212422490119934,-0.11822047829627992,8994064.0,11.69745922088623,0.0,1.6733383303019804,0.10000000149011612
52,211.0,0.8703080230168709,1.0,3.171861846732047,6.796846814425814e-05,41.04011487900922,0.10555837392807008,69.46939849853516,0.7539883852005005,-0.030953509733080864,8687483.0,3.6892879009246826,0.0,3.171861846732047,0.10000000149011612
53,212.0,0.7624771837730272,1.0,3751.8787467385037,0.07503757493477008,129.25590857921176,0.14195887148380276,40.51858139038085,0.9463924765586852,-0.10107985138893127,3032265.0,3.7384629249572754,1.0,0.0,0.10000000149011612
54,214.0,2.26273473506882,2.0,2169.0777955084727,0.08450952450033011,70.1495282113078,0.099239013671875,39.40640258789063,1.288818359375,0.16032958030700686,1513037.25,9.595453262329102,1.0,0.8918795143662467,0.10000000149011612
55,216.0,1.8596979520431578,4.0,0.3474278832904568,2.7428517101878175e-05,24.65317019485969,0.043603184938430774,46.69702529907226,1.1474522352218626,-0.09515530616044998,7347239.5,17.998327255249023,0.0,0.3474278832904568,0.10000000149011612
56,220.0,1.5399454855166332,10.0,0.7564783431890747,4.727989644931717e-05,35.4899160823871,0.05186658096313477,43.742332458496094,1.0805537700653076,-0.02381771989166737,1705513.625,13.27882480621338,0.0,0.7564783431890747,0.10000000149011612
57,223.0,1.50563065886093,4.0,0.21500559797933216,2.9318945178999842e-05,19.794306087542367,0.02403909850120545,39.65290451049805,1.0926862955093386,0.19867317378520968,2418689.0,28.48934936523437,0.0,0.21500559797933216,0.10000000149011612
58,226.0,1.0348736227510633,2.0,2.560967697220849,0.000102438707888834,63.53082275794143,0.06835799217224114,40.866947174072266,0.9114398956298824,-0.10265562683343887,2534021.25,7.085391044616699,0.0,2.560967697220849,0.10000000149011612
59,229.0,1.3528707489882168,1.0,1.886933161608518,5.660799484825554e-05,117.05380610475454,0.09710620641708376,34.764904022216804,0.9710620641708375,-0.18802431225776672,1357819.375,5.431809425354004,0.0,1.886933161608518,0.10000000149011612
60,234.0,2.0639795440634883,3.0,0.21129481392123095,9.9044444025577e-06,23.612370452703644,0.07747562408447266,61.92328643798828,1.2105566263198853,-0.17263585329055786,2646402.75,12.125089645385742,0.0,0.21129481392123095,0.10000000149011612
61,237.0,2.127412462596745,7.0,3.870331592363618,0.0001469746174315298,60.77815257644247,0.09891450548171996,42.8818588256836,1.2520823478698728,0.19203628599643707,1041198.8125,9.34837818145752,0.0,3.870331592363618,0.10000000149011612
62,243.0,0.8110836181676131,4.0,0.32755326054714445,2.4566494541035833e-05,22.9363145663588,0.029580881595611574,49.67089462280274,0.7395220398902893,0.27768489718437195,1090800.125,11.379639625549315,0.0,0.32755326054714445,0.10000000149011612
63,246.0,1.5891054483080902,11.0,1.1311884026447567,7.220351506243128e-05,32.02726887242044,0.051333452343940725,45.5640983581543,1.0922011137008665,0.169122114777565,1693534.0,13.941476821899414,0.0,1.1311884026447567,0.10000000149011612
64,254.0,0.9137422955558208,1.0,3.951837071042713,0.00011975263851644584,63.450518717441255,0.10896269309520724,46.98225021362305,1.1006332635879519,-0.035414744168519974,2758030.5,6.71231746673584,0.0,3.951837071042713,0.10000000149011612
65,258.0,0.9868931265798684,1.0,1094.5906087226708,0.018243176812044515,92.67233239789984,0.17997864961624144,52.41975784301758,0.9998813867568969,-0.14541971683502194,1758214.625,3.4538371562957764,1.0,0.0,0.10000000149011612
66,260.0,2.2091412719472197,2.0,3.6809450690526733,0.00012003081746910893,89.02098968861652,0.1147381458282471,38.23679733276367,1.2471537590026858,-0.2936789393424988,3778885.25,7.732921600341798,0.0,3.6809450690526733,0.10000000149011612
67,263.0,2.3908959877482303,13.0,1.021225494242639,0.0001332033253359964,17.844212652208512,0.032087489128112795,42.70207977294922,1.395108222961426,0.20070610940456396,7242379.5,35.836917877197266,0.0,1.021225494242639,0.10000000149011612
68,269.0,1.7540236894575052,1.0,3.578159370723355,6.70904882010629e-05,110.82850254742121,0.20219701766967782,45.19267654418945,1.2637313604354863,-0.35018905997276306,3204845.25,4.594101428985597,0.0,3.578159370723355,0.10000000149011612
69,275.0,2.5981670260444654,1.0,2.097669749033772,8.390678996135092e-05,56.78866494993694,0.09750550389289853,43.22486114501953,1.3000733852386475,-0.21265089511871332,4754089.5,10.168166160583496,0.0,2.097669749033772,0.10000000149011612
70,276.0,1.9073725643054604,9.0,1.2075278560521892,4.21230647460066e-05,62.14587340045551,0.10663830924034118,44.24629211425781,1.2399803400039673,-0.13838404417037964,2086532.75,8.608709335327147,0.0,1.2075278560521892,0.10000000149011612
71,288.0,1.025094630577569,2.0,7.975228542404881,0.00027500788077258217,34.34178148839218,0.07877366656064987,59.86624526977539,0.9054444432258606,0.2023999243974685,1875409.75,6.6636905670166025,0.0,7.975228542404881,0.10000000149011612
72,289.0,1.7845199396654525,8.0,1.3013167539141568,9.521829906688953e-05,28.88854916215309,0.047569983959197995,44.808753967285156,1.1602435111999512,0.279024213552475,2513458.5,16.688390731811527,0.0,1.3013167539141568,0.10000000149011612
73,295.0,2.366162543422678,9.0,1.4028883270372765,8.589112206350672e-05,21.042412494862038,0.06705392372608185,57.39632415771485,1.3684474229812622,0.10385175049304962,5095653.0,17.554962158203125,0.0,1.4028883270372765,0.10000000149011612
74,297.0,1.51643218235001,7.0,4.254508529755333,0.00013724221063726882,22.113121768621895,0.092257378757,77.13478088378906,0.9920148253440861,0.15618014335632324,1064389.0,7.292759895324707,0.0,4.254508529755333,0.10000000149011612
75,300.0,2.3883312596290187,10.0,4.118408205871598,0.0001235522461761479,72.11617191388522,0.13541969060897827,44.291202545166016,1.3541969060897825,-0.01722282916307449,1074094.875,7.973488330841064,0.0,4.118408205871598,0.10000000149011612
76,304.0,0.8099419386535236,4.0,0.34846238759224096,1.6082879427334197e-05,61.318686363527966,0.05401714444160462,38.72523498535156,0.8310329914093018,-0.10342949628829956,1180775.75,7.399733543395997,0.0,0.34846238759224096,0.10000000149011612
77,305.0,2.628407718787225,1.0,679.3834787227217,0.012738440226051032,102.3185354108112,0.21534793853759765,47.0345115661621,1.3459246158599854,-0.061314616352319724,3405873.5,4.991944789886475,1.0,0.0,0.10000000149011612
78,320.0,1.2896825817813158,1.0,2.0229927944585135,8.429136643577138e-05,125.67070093274792,0.06718280410766604,28.469709396362305,0.9330945014953616,-0.2283896207809448,7202665.5,6.894565582275392,0.0,2.0229927944585135,0.10000000149011612
79,325.0,1.4863129744236279,1.0,2.8281238552329935,9.641331324657935e-05,64.81999411657476,0.09932674503326414,43.824871063232415,1.1287130117416382,-0.07289610058069229,9017080.0,7.555498123168945,0.0,2.8281238552329935,0.10000000149011612
80,328.0,2.2368268337661488,1.0,119.18093403077505,0.002383618680615501,113.07151728907702,0.1932794451713562,43.321434020996094,1.288529634475708,0.2296699434518814,5048122.5,5.174942493438722,1.0,0.0,0.10000000149011612
81,331.0,1.6072918917516519,2.0,1.494685605856048,6.692622115773349e-05,32.97425689190252,0.06740040540695193,53.61467742919922,1.00597620010376,-0.2255412936210633,4456642.0,9.321273803710936,0.0,1.494685605856048,0.10000000149011612
82,334.0,2.1176282051482156,13.0,1.9488577349452885,8.120240562272035e-05,38.14538206340527,0.09073285675048831,51.67483139038086,1.2601785659790041,0.02763703092932701,1185720.875,10.857877731323242,0.0,1.9488577349452885,0.10000000149011612
83,336.0,1.3902994588317057,1.0,3467.098047313845,0.12531679689086186,71.30177607484096,0.11257595705986023,40.58099365234375,1.3563368320465088,0.08531533181667328,4037794.5,9.535161972045898,1.0,0.0,0.10000000149011612
84,338.0,0.9542653091004687,3.0,2.7732037780492287,9.67396666761359e-05,65.20310444326215,0.08467185866832734,43.196533203125,0.9845564961433412,-0.06619969010353087,1050678.625,6.7768802642822275,0.0,2.7732037780492287,0.10000000149011612
85,342.0,1.4056095623402525,1.0,3.2195358307553663,7.429698070973923e-05,65.63532242361411,0.12914577066898345,52.93423843383789,0.9934290051460264,-0.10521289706230164,7131377.5,4.77707052230835,0.0,3.2195358307553663,0.10000000149011612
86,346.0,2.4960990851385088,1.0,41.67678466902244,0.0008335356933804489,81.72032493945109,0.1797743618488312,50.95823669433594,1.1984957456588747,0.561977744102478,6258093.5,4.994776725769043,1.0,0.0,0.10000000149011612
87,348.0,2.176305215515031,1.0,3.286200327261794,0.00010715870632375417,177.3599361633524,0.1110285267829895,27.089435577392567,1.2068318128585815,-0.1778143346309662,2102137.0,6.887922286987305,0.0,3.286200327261794,0.10000000149011612
88,350.0,1.5192954073426392,2.0,3.3535439898817105,0.00020531901978867615,30.8692900204063,0.053045045852661135,47.38801574707031,1.0825519561767578,0.06163913011550904,4516021.0,13.251172065734865,0.0,3.3535439898817105,0.10000000149011612
89,354.0,2.3508661988145447,1.0,3.172544794818201,9.517634384454601e-05,82.14951986996773,0.12377666234970093,41.49839401245117,1.2377666234970093,-0.2928318083286285,3103653.75,6.9457149505615225,0.0,3.172544794818201,0.10000000149011612
90,358.0,1.1112073000763192,1.0,3.3244212262521304,0.0002933312846693056,31.939166997745428,0.02947660720348358,38.807125091552734,0.8669590353965758,0.3466036915779114,4314109.0,14.706361770629885,0.0,3.3244212262521304,0.10000000149011612
91,363.0,1.2502229167093886,1.0,0.07418833307041277,1.171394732690728e-05,23.408164249845058,0.016688107907772066,33.88651657104492,0.8783214688301088,0.13042353093624115,2120370.5,25.780132293701172,0.0,0.07418833307041277,0.10000000149011612
