,ident,it,t,a(i),emegas(i),emepla(i)/emet,rplanet(i)/radtie,emestar,rc,qest,sigmag_0,emed,gama,apert,fpert,constmigI,emetal,taugas
5691,458,198999,20000001.0,1.6139659238294488,0.08265535341725065,2.957258372836447,   1.6908137768088789      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5692,458,198999,20000001.0,3.0573430211299746,0.0034598384983386228,1.9792320010504607,   1.9043751434409637      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5693,458,198999,20000001.0,4.86500881222479,0.0,2.5619970848279667,   2.0952123056428404      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5694,458,198999,20000001.0,6.12522533220511,0.0,0.9884700939950692,   1.5294896696504867      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5695,458,198999,20000001.0,6.599710227676424,0.0,0.5539526181176954,   1.2616860426632064      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5696,458,198999,20000001.0,7.098152879145673,0.0,0.4877363515264018,   1.2100337509044481      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5697,458,198999,20000001.0,7.786108167959565,0.0,0.3172938873030772,   1.0489455221505835      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5698,458,198999,20000001.0,8.157717910306836,0.0,0.14719264535674448,  0.81223553149725980      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5699,458,198999,20000001.0,8.630282047849274,0.0,0.12024355171248435,  0.75955912415550730      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5700,458,198999,20000001.0,9.062493896920765,0.0,0.06161277317516215,  0.60792828590204584      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5701,458,198999,20000001.0,9.46146775411373,0.0,0.10404213560613756,  0.72403833323892886      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5702,458,198999,20000001.0,9.913630364859658,0.0,0.07578467320677756,  0.65149527984437672      ,2.1764702796936036e+33,38.93463516235352,10.52591037750244,55.0614192993222,0.059,1.0,0.0,1.0,0.1,0.029805643483996395,1561057.75
5703,459,199805,20000001.0,0.04423450435275692,1.507221409070021,5.6517906423949436,   2.4650504786744514      ,1.5918129682540892e+33,50.47220230102539,5.4418272972106925,49.981076798034756,0.08999999999999998,1.0,0.0,1.0,0.1,0.15580865740776062,6855780.5
5704,459,199805,20000001.0,1.0392309165323357,0.28891349195690064,4.53041888253411,   2.4881073191071437      ,1.5918129682540892e+33,50.47220230102539,5.4418272972106925,49.981076798034756,0.08999999999999998,1.0,0.0,1.0,0.1,0.15580865740776062,6855780.5
5705,459,199805,20000001.0,3.836397825116732,0.0,3.83975904362174,   2.4081365040570395      ,1.5918129682540892e+33,50.47220230102539,5.4418272972106925,49.981076798034756,0.08999999999999998,1.0,0.0,1.0,0.1,0.15580865740776062,6855780.5
5706,459,199805,20000001.0,5.6933439009943045,0.0,2.936399672998811,   2.2026136196586377      ,1.5918129682540892e+33,50.47220230102539,5.4418272972106925,49.981076798034756,0.08999999999999998,1.0,0.0,1.0,0.1,0.15580865740776062,6855780.5
5707,459,199805,20000001.0,7.581112561312652,0.0,2.0650473246119394,   1.9593129166954180      ,1.5918129682540892e+33,50.47220230102539,5.4418272972106925,49.981076798034756,0.08999999999999998,1.0,0.0,1.0,0.1,0.15580865740776062,6855780.5
5708,459,199805,20000001.0,11.457649968296005,0.0,0.7792626242479419,   1.4170249069314065      ,1.5918129682540892e+33,50.47220230102539,5.4418272972106925,49.981076798034756,0.08999999999999998,1.0,0.0,1.0,0.1,0.15580865740776062,6855780.5
5709,459,199805,20000001.0,13.147896482504992,0.0,0.6331390527097258,   1.3224747856302068      ,1.5918129682540892e+33,50.47220230102539,5.4418272972106925,49.981076798034756,0.08999999999999998,1.0,0.0,1.0,0.1,0.15580865740776062,6855780.5
5710,459,199805,20000001.0,14.536104040094054,0.0,0.5477310364452906,   1.2603022039919709      ,1.5918129682540892e+33,50.47220230102539,5.4418272972106925,49.981076798034756,0.08999999999999998,1.0,0.0,1.0,0.1,0.15580865740776062,6855780.5
5711,459,199805,20000001.0,15.95867241444343,0.0,0.199373534981738,  0.90003253807089312      ,1.5918129682540892e+33,50.47220230102539,5.4418272972106925,49.981076798034756,0.08999999999999998,1.0,0.0,1.0,0.1,0.15580865740776062,6855780.5
5712,459,199805,20000001.0,17.204092367059502,0.0,0.0816477977260716,  0.66842722456807724      ,1.5918129682540892e+33,50.47220230102539,5.4418272972106925,49.981076798034756,0.08999999999999998,1.0,0.0,1.0,0.1,0.15580865740776062,6855780.5
5713,459,199805,20000001.0,17.978749667378633,0.0,0.0953317123858,  0.70388586740615711      ,1.5918129682540892e+33,50.47220230102539,5.4418272972106925,49.981076798034756,0.08999999999999998,1.0,0.0,1.0,0.1,0.15580865740776062,6855780.5
5725,461,143385,20000001.0,3.275768996017704,0.0,0.09088456902186735,  0.54970289306161757      ,2.2033042907714846e+33,49.73182678222656,50.0044174194336,7.436047184488348,0.013,1.0,0.0,1.0,0.1,-0.01280607283115387,4698469.5
5726,461,143385,20000001.0,3.506884057285287,0.0,0.12956492780983148,  0.77860621946946751      ,2.2033042907714846e+33,49.73182678222656,50.0044174194336,7.436047184488348,0.013,1.0,0.0,1.0,0.1,-0.01280607283115387,4698469.5
5727,461,143385,20000001.0,3.643154356954084,0.0,0.0728000909798557,  0.64257603074770642      ,2.2033042907714846e+33,49.73182678222656,50.0044174194336,7.436047184488348,0.013,1.0,0.0,1.0,0.1,-0.01280607283115387,4698469.5
5728,461,143385,20000001.0,3.776920575478932,0.0,0.09723342908449854,  0.70782639575092221      ,2.2033042907714846e+33,49.73182678222656,50.0044174194336,7.436047184488348,0.013,1.0,0.0,1.0,0.1,-0.01280607283115387,4698469.5
5729,461,143385,20000001.0,3.9034215031450663,0.0,0.10777655969472384,  0.73251017536512852      ,2.2033042907714846e+33,49.73182678222656,50.0044174194336,7.436047184488348,0.013,1.0,0.0,1.0,0.1,-0.01280607283115387,4698469.5
5730,461,143385,20000001.0,4.160096386561936,0.0,0.06673245243410056,  0.62448829807057726      ,2.2033042907714846e+33,49.73182678222656,50.0044174194336,7.436047184488348,0.013,1.0,0.0,1.0,0.1,-0.01280607283115387,4698469.5
5731,461,143385,20000001.0,4.272743572781864,0.0,0.05419439682437688,  0.58270289227788763      ,2.2033042907714846e+33,49.73182678222656,50.0044174194336,7.436047184488348,0.013,1.0,0.0,1.0,0.1,-0.01280607283115387,4698469.5
5732,461,143385,20000001.0,4.440538497262527,0.0,0.08834314753349046,  0.68583748433139491      ,2.2033042907714846e+33,49.73182678222656,50.0044174194336,7.436047184488348,0.013,1.0,0.0,1.0,0.1,-0.01280607283115387,4698469.5
5733,461,143385,20000001.0,4.649339966234369,0.0,0.09281700297430663,  0.69727566870799462      ,2.2033042907714846e+33,49.73182678222656,50.0044174194336,7.436047184488348,0.013,1.0,0.0,1.0,0.1,-0.01280607283115387,4698469.5
5753,464,199904,20000001.0,0.3978828370072631,7492.719513177539,7498.096584628989,   2.8079301488733175      ,2.110091924667358e+33,53.90461349487305,5.315353870391846,58.42476610005385,0.12,1.0,0.0,1.0,0.1,0.17854548990726474,4174682.75
5754,464,199904,20000001.0,7.804648962318812,0.0,3.569865867034068,   2.3500185580453654      ,2.110091924667358e+33,53.90461349487305,5.315353870391846,58.42476610005385,0.12,1.0,0.0,1.0,0.1,0.17854548990726474,4174682.75
5755,464,199904,20000001.0,10.527333044006564,0.0,1.9346716363693364,   1.9171370933186773      ,2.110091924667358e+33,53.90461349487305,5.315353870391846,58.42476610005385,0.12,1.0,0.0,1.0,0.1,0.17854548990726474,4174682.75
5756,464,199904,20000001.0,11.623377737517052,0.0,1.8113271340085169,   1.8757535719498246      ,2.110091924667358e+33,53.90461349487305,5.315353870391846,58.42476610005385,0.12,1.0,0.0,1.0,0.1,0.17854548990726474,4174682.75
5757,464,199904,20000001.0,13.905294128117125,0.0,0.5439657974448394,   1.2567751047491635      ,2.110091924667358e+33,53.90461349487305,5.315353870391846,58.42476610005385,0.12,1.0,0.0,1.0,0.1,0.17854548990726474,4174682.75
5758,464,199904,20000001.0,14.94756162361194,0.0,0.7493082047482459,   1.3985793934319737      ,2.110091924667358e+33,53.90461349487305,5.315353870391846,58.42476610005385,0.12,1.0,0.0,1.0,0.1,0.17854548990726474,4174682.75
5759,464,199904,20000001.0,16.708961052381213,0.0,0.4481253114873481,   1.1786215208911832      ,2.110091924667358e+33,53.90461349487305,5.315353870391846,58.42476610005385,0.12,1.0,0.0,1.0,0.1,0.17854548990726474,4174682.75
5760,464,199904,20000001.0,18.0638548259516,0.0,0.22000981384686666,  0.92996344759241401      ,2.110091924667358e+33,53.90461349487305,5.315353870391846,58.42476610005385,0.12,1.0,0.0,1.0,0.1,0.17854548990726474,4174682.75
5761,464,199904,20000001.0,18.744226563496255,0.0,0.10641813014319423,  0.73003136025036730      ,2.110091924667358e+33,53.90461349487305,5.315353870391846,58.42476610005385,0.12,1.0,0.0,1.0,0.1,0.17854548990726474,4174682.75
5762,464,199904,20000001.0,19.663760137202594,0.0,0.06606549532056225,  0.62281978549039330      ,2.110091924667358e+33,53.90461349487305,5.315353870391846,58.42476610005385,0.12,1.0,0.0,1.0,0.1,0.17854548990726474,4174682.75
5763,464,199904,20000001.0,20.374814017332493,0.0,0.10451582431148523,  0.72573091817010349      ,2.110091924667358e+33,53.90461349487305,5.315353870391846,58.42476610005385,0.12,1.0,0.0,1.0,0.1,0.17854548990726474,4174682.75
5764,465,199732,20000001.0,2.1128665934291604,0.046971631199725195,3.72933877589196,   2.3746946085972227      ,2.2885248661041254e+33,37.88975524902344,4.209575653076172,157.66815730620397,0.16,1.0,0.0,1.0,0.1,-0.2766298353672028,6412399.0
5765,465,199732,20000001.0,4.48334222532634,0.0,3.737866767428748,   2.3878127600421952      ,2.2885248661041254e+33,37.88975524902344,4.209575653076172,157.66815730620397,0.16,1.0,0.0,1.0,0.1,-0.2766298353672028,6412399.0
5766,465,199732,20000001.0,8.39642596981215,0.0,2.3393276176380646,   2.0433264039877286      ,2.2885248661041254e+33,37.88975524902344,4.209575653076172,157.66815730620397,0.16,1.0,0.0,1.0,0.1,-0.2766298353672028,6412399.0
5767,465,199732,20000001.0,13.127439401385644,0.0,1.062807935634005,   1.5715168121932626      ,2.2885248661041254e+33,37.88975524902344,4.209575653076172,157.66815730620397,0.16,1.0,0.0,1.0,0.1,-0.2766298353672028,6412399.0
5768,465,199732,20000001.0,14.875347940938852,0.0,0.6321842899635933,   1.3218971882510433      ,2.2885248661041254e+33,37.88975524902344,4.209575653076172,157.66815730620397,0.16,1.0,0.0,1.0,0.1,-0.2766298353672028,6412399.0
5769,465,199732,20000001.0,16.61776561280931,0.0,0.2721583534040985,  0.99825051878775506      ,2.2885248661041254e+33,37.88975524902344,4.209575653076172,157.66815730620397,0.16,1.0,0.0,1.0,0.1,-0.2766298353672028,6412399.0
5770,465,199732,20000001.0,17.406651485329274,0.0,0.11922446870852647,  0.75821729827002227      ,2.2885248661041254e+33,37.88975524902344,4.209575653076172,157.66815730620397,0.16,1.0,0.0,1.0,0.1,-0.2766298353672028,6412399.0
5771,465,199732,20000001.0,18.300240166613964,0.0,0.16037327290213765,  0.83702928033246105      ,2.2885248661041254e+33,37.88975524902344,4.209575653076172,157.66815730620397,0.16,1.0,0.0,1.0,0.1,-0.2766298353672028,6412399.0
5772,465,199732,20000001.0,19.233576475314287,0.0,0.13132638424205775,  0.78316122350282524      ,2.2885248661041254e+33,37.88975524902344,4.209575653076172,157.66815730620397,0.16,1.0,0.0,1.0,0.1,-0.2766298353672028,6412399.0
5773,465,199732,20000001.0,19.96655554868653,0.0,0.06977007596642201,  0.63431965246006528      ,2.2885248661041254e+33,37.88975524902344,4.209575653076172,157.66815730620397,0.16,1.0,0.0,1.0,0.1,-0.2766298353672028,6412399.0
5774,465,199732,20000001.0,21.043444856651504,0.0,0.05903381681057019,  0.59997470902424788      ,2.2885248661041254e+33,37.88975524902344,4.209575653076172,157.66815730620397,0.16,1.0,0.0,1.0,0.1,-0.2766298353672028,6412399.0
5775,466,197055,20000001.0,0.5005615423047978,1.271562306916554e-11,0.05962913647353811,  0.37061082016697394      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5776,466,197055,20000001.0,0.6967969453353074,1.4473866468436407e-11,0.06165260408774857,  0.41989080170588955      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5777,466,197055,20000001.0,0.8482941635849806,3.58337003693873e-11,0.0720375168673532,  0.46903721052660918      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5778,466,197055,20000001.0,0.9621491639573366,7.238709285937934e-09,0.17594292061574854,  0.63887472001296319      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5779,466,197055,20000001.0,1.0971497491382407,1.3850281123962946e-11,0.06032015593735765,  0.45766536211739645      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5780,466,197055,20000001.0,1.3435388861358926,5.9690420345569566e-12,0.054027331968170916,  0.44843965855385409      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5781,466,197055,20000001.0,1.4700633751904728,1.53058399618937e-08,0.2035319872721848,  0.70096939240316203      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5782,466,197055,20000001.0,1.6929829923897337,1.9711983421658966e-12,0.06945389720716522,  0.49419820601661241      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5783,466,197055,20000001.0,1.7661755977869595,1.4274390403192668e-11,0.08944157054238287,  0.53782377272305804      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5784,466,197055,20000001.0,1.820063472246901,0.0,0.09287532176952024,  0.54585886296351593      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5785,466,197055,20000001.0,1.8763598842220264,0.0,0.1035425170457407,  0.56567599777287481      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5786,466,197055,20000001.0,1.9472375798033288,0.0,0.09793559634743247,  0.55622327699488627      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5787,466,197055,20000001.0,2.113014986153147,0.0,0.14452214703147073,  0.63436816969429288      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5788,466,197055,20000001.0,2.244441094264616,0.0,0.1267830573688724,  0.60822985378446082      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5789,466,197055,20000001.0,2.6728225615007695,0.0,0.13981639212595706,  0.63049208917251243      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5790,466,197055,20000001.0,2.7996442987358248,0.0,0.1457740466260416,  0.63996862769980867      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5791,466,197055,20000001.0,2.934710293781269,0.0,0.1242690808252728,  0.60715596268004324      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5792,466,197055,20000001.0,3.079822668103092,0.0,0.12549640889408714,  0.60957087229854368      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5793,466,197055,20000001.0,3.243911982191985,0.0,0.7344599729763296,   1.0988394308653331      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5794,466,197055,20000001.0,3.7444606127659226,0.010084174998063343,2.6029710318012005,   2.1017064814346367      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5795,466,197055,20000001.0,4.866057410160746,0.0,1.2980137193267267,   1.6727407978819619      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5796,466,197055,20000001.0,5.578447272762929,0.0,0.8254775241415065,   1.4403331030477242      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5797,466,197055,20000001.0,6.132600732377544,0.0,1.263356307754793,   1.6607290115682878      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5798,466,197055,20000001.0,6.639921962290773,0.0,0.4822588246042122,   1.2057516863432527      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5799,466,197055,20000001.0,7.324957203732666,0.0,0.2476899324729928,  0.96593773548880091      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5800,466,197055,20000001.0,7.661802940930913,0.0,0.24659907941019,  0.96481998162072957      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5801,466,197055,20000001.0,8.314935562577618,0.0,0.2759779314063289,   1.0020535346561636      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5802,466,197055,20000001.0,8.791867377825838,0.0,0.07571691478611811,  0.65127499984299864      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5803,466,197055,20000001.0,9.186325479030028,0.0,0.07457692546591092,  0.64803316645665232      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5804,466,197055,20000001.0,9.550679889815514,0.0,0.06307409634107229,  0.61291163694008954      ,2.388996601104736e+33,43.86154556274415,13.194414138793945,39.70941664439068,0.054,1.0,0.0,1.0,0.1,0.004418198484927416,1931331.25
5805,467,197933,20000001.0,0.719465923721904,7.86415515625517e-12,0.05513226659873872,  0.43592510011596297      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5806,467,197933,20000001.0,0.9166888657123758,2.2033013126199284e-06,0.4709094937383718,  0.91527343500714253      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5807,467,197933,20000001.0,1.2105991769283788,1.2727895816264977e-06,0.4218147707564649,   1.1162223917706309      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5808,467,197933,20000001.0,1.4218564130787386,3.8836061594679265e-07,0.35056101380515764,   1.0553371233636786      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5809,467,197933,20000001.0,1.7330693134762725,7.845541003897601e-08,0.3014176676761039,   1.0082097008960611      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5810,467,197933,20000001.0,1.8550044159017127,5.81136522505027e-08,0.32888121252538954,   1.0407509863940456      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5811,467,197933,20000001.0,2.0061503191458745,0.0,0.3672323758726319,   1.0852656570808141      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5812,467,197933,20000001.0,2.369428312820208,0.0,0.42328405591674734,   1.1423971127071142      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5813,467,197933,20000001.0,2.6268827271989017,0.0,0.4471355196672353,   1.1665804262722090      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5814,467,197933,20000001.0,2.8961026589798875,0.0,0.5899884359542749,   1.2815586599154092      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5815,467,197933,20000001.0,3.2915656609305874,0.0,0.4556788704865569,   1.1786694147221062      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5816,467,197933,20000001.0,3.928384806617092,0.0,0.27926826337288224,   1.0029752342169758      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5817,467,197933,20000001.0,4.277286304465171,0.0,0.3124534325697252,   1.0420082685399330      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5818,467,197933,20000001.0,4.586049756032496,0.0,0.3327810390742379,   1.0643662755201593      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5819,467,197933,20000001.0,5.088915355022838,0.0,0.2690207813544203,  0.99233816107752759      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5820,467,197933,20000001.0,5.461385265409061,0.0,0.11059611941021988,  0.73818987751400333      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5821,467,197933,20000001.0,6.087614614829643,0.0,0.05967310256245335,  0.60128535557316354      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5822,467,197933,20000001.0,6.405148655033496,0.0,0.050541579422302,  0.56902307732078694      ,1.4891375303268432e+33,50.07065963745117,4.769413948059082,54.17166903528242,0.096,1.0,0.0,1.0,0.1,-0.4706472456455231,1430117.25
5839,470,198290,20000001.0,1.6217230387859267,0.001447146616167342,1.5416048804322255,   1.7702926917190809      ,1.8315509557724e+33,38.507266998291016,4.344568729400635,114.48892109572998,0.12,1.0,0.0,1.0,0.1,-0.4210048317909241,3781556.0
5840,470,198290,20000001.0,2.030397470015733,0.0020300943092549546,1.6958146701751906,   1.8287032371385474      ,1.8315509557724e+33,38.507266998291016,4.344568729400635,114.48892109572998,0.12,1.0,0.0,1.0,0.1,-0.4210048317909241,3781556.0
5841,470,198290,20000001.0,2.554477868402187,0.0022291788852271924,1.8790725578696912,   1.8931109591344615      ,1.8315509557724e+33,38.507266998291016,4.344568729400635,114.48892109572998,0.12,1.0,0.0,1.0,0.1,-0.4210048317909241,3781556.0
5842,470,198290,20000001.0,3.804450783349132,0.0,2.0002197244657207,   1.9349214103990950      ,1.8315509557724e+33,38.507266998291016,4.344568729400635,114.48892109572998,0.12,1.0,0.0,1.0,0.1,-0.4210048317909241,3781556.0
5843,470,198290,20000001.0,7.207550237110087,0.0,0.8652630073228086,   1.4659223583048644      ,1.8315509557724e+33,38.507266998291016,4.344568729400635,114.48892109572998,0.12,1.0,0.0,1.0,0.1,-0.4210048317909241,3781556.0
5844,470,198290,20000001.0,8.651317580566259,0.0,0.3695563079455362,   1.1044119211412977      ,1.8315509557724e+33,38.507266998291016,4.344568729400635,114.48892109572998,0.12,1.0,0.0,1.0,0.1,-0.4210048317909241,3781556.0
5845,470,198290,20000001.0,9.186650552460774,0.0,0.39710504569829014,   1.1315442195114804      ,1.8315509557724e+33,38.507266998291016,4.344568729400635,114.48892109572998,0.12,1.0,0.0,1.0,0.1,-0.4210048317909241,3781556.0
5846,470,198290,20000001.0,11.218630465191174,0.0,0.2129784244310418,  0.91971026573272119      ,1.8315509557724e+33,38.507266998291016,4.344568729400635,114.48892109572998,0.12,1.0,0.0,1.0,0.1,-0.4210048317909241,3781556.0
5847,470,198290,20000001.0,11.82332704180657,0.0,0.13907790274971246,  0.79804549372517408      ,1.8315509557724e+33,38.507266998291016,4.344568729400635,114.48892109572998,0.12,1.0,0.0,1.0,0.1,-0.4210048317909241,3781556.0
5848,470,198290,20000001.0,12.794033844261634,0.0,0.054477707559923975,  0.58397067648620404      ,1.8315509557724e+33,38.507266998291016,4.344568729400635,114.48892109572998,0.12,1.0,0.0,1.0,0.1,-0.4210048317909241,3781556.0
5849,471,199065,20000001.0,0.03679213708806589,0.0021843212969375326,1.4895019170071253,  0.20268886620760723      ,1.4504333734512326e+33,49.16580581665039,6.0113396644592285,43.30848641119733,0.07399999999999998,1.0,0.0,1.0,0.1,-0.07271340489387512,1690119.875
5850,471,199065,20000001.0,1.9713016742854028,0.0021560182546560068,1.5727815063501107,   1.7624824053583519      ,1.4504333734512326e+33,49.16580581665039,6.0113396644592285,43.30848641119733,0.07399999999999998,1.0,0.0,1.0,0.1,-0.07271340489387512,1690119.875
5851,471,199065,20000001.0,2.39400480176364,0.003140164007227932,1.8018758015331031,   1.8526369545175341      ,1.4504333734512326e+33,49.16580581665039,6.0113396644592285,43.30848641119733,0.07399999999999998,1.0,0.0,1.0,0.1,-0.07271340489387512,1690119.875
